NAME,H1r_4861A,H1r_6563A,O3_4363A,O3_5007A,S2_6716A,S2_6731A,O2_3726A,H1r_4861Ae,H1r_6563Ae,O3_4363Ae,O3_5007Ae,S2_6716Ae,S2_6731Ae,O2_3726Ae
NGC2730-84,5.04855788876783,16.08851764309226,0.7892952883728579,3.2123794046590066,3.5569269006336213,3.553298428978972,13.417962762226972,0.12562745046220192,0.11067617959120513,0.22513782845663485,0.1327450263421037,0.11608459338350215,0.11580068346022344,0.6561960786905305
NGC2730-86,3.3911049215858124,11.06683461488023,0.9932008601021516,2.2799295216457693,1.807532780970239,1.825414287907951,12.24727546266958,0.16828507294478615,0.1107315667031932,0.277974705955218,0.1501069897133046,0.1186941970278256,0.10732261993835104,0.6212640804472253
NGC2906-34,18.642191820014233,67.33272147798444,1.7736934994487117,5.016115737623687,11.396956295546046,8.823129383717614,3.899908471854916,0.21313912586406328,0.1837520510976309,0.2710513097883571,0.20280985734464835,0.1580133047330144,0.16525126232832427,0.3511470144280383
NGC2916-56,8.331399815670721,26.365808527818228,2.4290518741524942,4.348440888052605,4.692927341767351,4.975244732485303,16.419931146333035,0.4083280570314762,0.16998095935463062,0.7837972818330019,0.35662341677757164,0.21244218648919053,0.2283611529385952,1.8001421602289431
NGC3323-1,376.46139186693006,1168.5064353472878,9.98998286519801,496.81232854473546,165.8739766359417,147.52087814719306,331.43984688710265,0.4731832472249576,0.3672774550160683,0.7819801728248023,4.724359178711636,0.5023555336688236,0.6276716597274171,1.3707608993394456
NGC3323-8,95.69110934309923,291.0939346864188,1.6321682723273343,147.22326298393725,43.49630172530771,33.900061844328945,219.07209066735177,0.2345030227242885,0.21442283153876726,0.3404651391262956,1.6981465849097197,0.17657322659606753,0.17854046218992173,0.8982535867574309
NGC3687-103,2.757486028270272,8.309828135099101,0.9302942414328252,2.5485078580630947,1.6424095250243882,1.4260651278813177,9.217299425646626,0.14515152989926447,0.11841961972506747,0.23602683057879445,0.188382238595388,0.11019661207394076,0.11500755133628356,0.597948767331611
NGC3811-2,186.09412054670432,604.2416853985113,3.624124114356004,192.75646344816886,87.13601495171801,64.36934788851707,387.1208779869112,0.4774572804181462,0.5597578770265378,0.4733825911781828,2.070225125883224,0.36904384509846017,0.4966964478487631,2.9058800563526828
NGC3811-6,57.29840546355968,215.4915717082452,1.3234756367813896,19.2155873544857,34.137459192147226,24.16818570759277,64.55111007899143,0.25474985728271643,0.359557784608995,0.41946015599516295,0.3221070414261849,0.2620125076451185,0.2796035012339127,1.5979208738447894
NGC3811-7,61.447460228596924,225.51722130253768,1.4811915049160724,31.75610434961908,37.888956330361744,29.95572262709856,100.16852748128255,0.23404460601512397,0.31869250401106186,0.49014154135006205,0.4493519279462812,0.2264371435869193,0.4727985547068161,1.5984412561115342
NGC3811-9,40.1251923859862,146.69980665527083,2.019199382930048,20.27696508714772,25.02167796336377,17.30862845626591,60.37802209198576,0.2803037564815269,0.3130367473981572,0.4656825953858146,0.3521981441306097,0.2604579868732899,0.3516089806943797,1.3082436083428508
NGC3811-19,32.56950799251665,116.19605662588421,1.6337195630947372,14.480496837525056,20.840728610064527,16.69299201419062,58.14025124327328,0.23861450286173055,0.27220260977091704,0.5045891720188723,0.2980248008126943,0.28155516420407484,0.6712198790120347,1.2669942754704169
NGC3811-27,19.749315803183734,71.64419305767369,1.3011670903024244,11.684364607122273,13.893352514713118,10.143975239723057,24.677206531998635,0.22667731781336545,0.25747716494186523,0.385006557568043,0.2705132874240171,0.23164352834209506,0.2880053675435022,1.1110600654111709
NGC3815-2,36.85320256662711,131.62687508277048,0.8924237666954332,42.43202427819348,14.624887333687965,12.810539465270612,75.83551923321784,0.1288559001617904,0.1744662142949107,0.2679470172096784,0.6838663664596705,0.13442358094952148,0.1706873604440144,1.0833877783734993
NGC3815-4,34.32286087798173,150.71983578140416,1.1999877460988646,7.769064827046517,22.609777227488244,17.781391302165467,31.265218405571844,0.20213760153550628,0.2256357090742817,0.386521413278464,0.21592066155694914,0.2114895641868985,0.265842373893099,1.3927905537356806
NGC3815-6,35.444528314264325,147.7514532028319,1.3310501011465814,9.702087583756523,22.130253576792253,18.4703092746702,18.14139822477833,0.2453661634711069,0.23582058462619745,0.4420326844796369,0.31860468070202197,0.25141076288971925,0.3705371073901456,2.069792711954153
NGC3815-9,23.305585262160157,97.17981950772594,1.245970340831431,6.441188240042387,16.730961018274332,13.107332160289294,15.311505640674572,0.1859881782876494,0.20618885571882226,0.3586550958055572,0.26169691644852605,0.2321949723184924,0.298306639006382,1.3938510900225152
NGC3815-22,9.512950317530334,35.601456656823764,0.7897769449929765,7.291997550740174,7.026645144065242,5.989150959344203,21.428859282307478,0.14734978565288098,0.14230238924657254,0.261158576327512,0.2372750473395111,0.16853539972290052,0.19044101743836847,0.7213623826981965
NGC3815-25,9.121192695272956,36.04581386589287,0.7227571524075322,7.663456744313445,6.795733530133682,5.329658888824504,18.123563161484626,0.12548186352690832,0.1244267472427797,0.21759845230105115,0.21700602922198514,0.16199944485501228,0.15250067053790506,0.7085258918433169
NGC3815-69,1.1649253763696321,4.867706872370717,0.9623257610006632,1.9823177729726629,1.7059836618405624,0.7837888051271084,3.1033766615463985,0.1054867454377646,0.1056791029811151,0.3104047480540587,0.11046552121775048,0.10926840995881154,0.12694720519809422,0.6545999817257943
NGC3905-1,103.59706962503338,412.6111958770842,10.561810267507392,148.18902960918902,22.68487192956745,39.89502954394922,11.25657571334296,0.9803488138315566,0.7749452946597454,1.5048957289857758,2.773781750914381,0.8545816937887443,1.008914558675878,1.548176403485544
NGC3905-29,7.0961634844891055,26.76395439941613,1.387199834366753,1.9701058501474205,4.510433629054203,3.7259703966377926,8.044721976676469,0.15770170450090268,0.119711392503651,0.23441608033139125,0.1413014066517501,0.1265915408163684,0.15709520335503746,0.7259194195891788
NGC3905-42,3.3006713399083054,19.61773863550393,1.5643922469381215,1.8831443011179445,3.633032114294735,2.458524442964934,3.33265728373027,0.15352824357260111,0.1254158957269297,0.32974234066539754,0.1284416487254785,0.18268303108046305,0.1830354716141028,0.4909269912023131
NGC3905-47,5.907447305861359,18.424159877724982,0.8561501587959206,0.4745971158168112,2.4435146718466245,2.468743882403302,4.537161160811062,0.16480752564519627,0.1089743769636016,0.23125382911224365,0.14963233505916299,0.1538070389631921,0.16798439809138746,0.7331463065342789
NGC3905-91,9.667909143276523,76.6884890659108,5.970571661437368,16.308031853270816,3.7978003398066336,10.823203357340867,5.008696754333996,0.22596610850567375,0.33592644830548785,0.5967882412963117,0.4675630782783892,0.4091342464730532,0.40939970651570784,0.9859762613684658
NGC4047-4,54.589474528801354,259.2070722448431,3.0316907647683733,16.92922917943875,29.93751792083704,25.73071408197115,25.621568221957908,0.5094470179334111,0.37668510987742415,0.8589571630885926,0.6806317743221191,0.3620174562704026,0.8102271127705696,5.540797581847073
NGC4384-4,311.39734020269293,1026.3757867266156,16.637171711802168,207.8348433249737,207.38261784579956,176.38644168929318,711.4690648335196,1.0641945047295194,0.5101620319207695,2.00446110000917,2.3421003370652484,0.4570749078925298,0.5188314991630044,5.152580123884028
NGC4470-36,4.78138336561341,16.469241275539016,0.6981994324607419,3.7397260757884188,4.446352802753061,3.957663085671153,13.687744725086562,0.13531050826912014,0.08918215258561155,0.2119141760567675,0.14595809527533826,0.10091482815650593,0.11028550942230143,0.6065906462174032
NGC4961-12,31.03713972528441,98.98211305387032,3.0018036310449063,30.936431494279127,15.452860496433034,12.728969449966108,69.95229353957903,0.2928759368172505,0.18357072066139596,0.4701082215997948,0.5532401048626079,0.16269931808394933,0.17700037436476826,1.1040728083772933
NGC4961-17,18.31379601036763,64.6237750546441,1.3740850920375975,44.48186826035236,8.937954968278973,7.206338131951989,42.881491697851246,0.18334655303002545,0.1206798740779396,0.3036499432558194,0.7716525632257037,0.11327697003848765,0.12410513562984744,1.032750370561858
NGC4961-78,1.976563680787902,11.063504697678514,4.818933889066216,1.2133041860406857,3.6995654344518965,3.846797460914602,15.703764293315036,0.4690593056336484,0.1856733341687308,0.5607049282781967,0.3326693936103417,0.2097508716502477,0.2111782313377452,0.94509963744499
NGC5016-8,44.82599462094457,171.43159545622052,5.920519330727284,11.114644540176453,17.047643448280542,15.828897442368126,29.755229019169875,0.6031148289110122,0.6869346878369988,1.2974587205891044,0.6750829844723873,1.4141984695079457,0.8739436222707849,3.5034721809669955
NGC5056-1,50.193076788812725,219.6510611635375,2.5207494406109414,30.56699962130449,66.27205273147986,69.44649164378329,93.76324391243868,0.3189077342004357,0.3603141917725906,0.4741023585392658,0.5219510101846351,0.335412372889917,0.4848719506984821,1.4172595419196132
NGC5056-2,72.84319159139481,269.6639815783761,1.3150679404421743,36.984882834031524,50.11889277752244,39.30874864982086,108.57767831623741,0.23946665340127274,0.2538016318973462,0.38836686677701737,0.5039382542470281,0.23786468404447,0.2475942618722418,1.1188664896862972
NGC5056-8,51.954869765476865,184.02318914586647,1.8502494602688848,15.395773074622776,32.098126792405836,25.560110401031388,77.48915666483636,0.20804932316502936,0.20204134822855055,0.3810791879674022,0.2735868796259239,0.20474755795481345,0.2121924343929624,1.0202105424739998
NGC5056-11,30.37885033473892,104.3964078257732,1.3690149899416617,11.146237931044183,20.6879376414686,15.13732622048843,44.1657184471109,0.1889618343405164,0.1805871866220235,0.3051378767596439,0.23023073688629414,0.17439272063714242,0.1872249820805452,0.8266585745937991
NGC5056-24,17.447496705740175,55.164416345204714,1.4635294503686351,7.262237055752633,12.925318687811199,8.623473515104136,21.97286144497457,0.12414643559307735,0.12910312047036665,0.334047740670157,0.17865578402794632,0.255018416830948,0.1396008603765133,0.8045904406959156
NGC5056-40,5.968501781779237,19.98735568545731,1.8979759329323964,5.028722511222008,4.300415360389397,4.177752988580428,12.868264371562654,0.2548437692933045,0.20120281801827525,0.4577017788839636,0.3107376263215147,0.2127751163476038,0.2544366404555248,0.6847090999552049
NGC5056-42,8.744334133957983,33.94328454781057,1.5823056432665406,4.633280763375434,8.61800683697519,6.1832861304104645,24.82998088241974,0.13838086844985278,0.12037982444533325,0.29937452512878504,0.16172749722576898,0.14703889067386802,0.16485129405358406,1.0115884550351426
NGC5056-52,8.051602344473814,25.502660645172067,0.9320088560580893,4.794918055616386,6.5339325107733215,3.544038347499768,11.953901383225405,0.14473312154191104,0.12770691357797953,0.2852696946513075,0.15045708622663295,0.1412026535842354,0.15741989428002387,0.6605778402749571
NGC5056-60,4.266726446267004,17.066390999697067,0.7014629326168874,4.429924442653094,3.2143055994287044,2.189286531147224,15.422827150027466,0.16530736372994245,0.11458014633106793,0.19281900129101076,0.13180637693785896,0.1292436003147703,0.11443093059528235,0.5866624611238578
NGC5056-62,6.603857524841455,20.767545382155667,0.9277979521255592,4.595158757402215,4.936142262090048,3.7211224986709386,17.289450296179663,0.12412168604063273,0.08359644264887467,0.2400319771378767,0.12337460443578105,0.09658354603832718,0.11394730277220935,0.7551688847024437
NGC5056-75,3.7822688547467296,11.047034663248773,1.3758649706238646,6.127942033737236,1.7482653358363736,2.3943399361225595,8.69173620687302,0.11935281363509648,0.09667230163335636,0.3144717488766576,0.14506350291637085,0.1113906886682266,0.13142088049017536,0.5756023378391416
NGC5056-78,6.449905500988536,18.06392681049429,0.8192710279172458,14.55685168102861,3.1848970472901907,2.7082717785553965,6.876749427769054,0.0958793928832884,0.07888424725367364,0.2151750989334426,0.2665113681344281,0.09474935823460212,0.12234160576955813,0.7187299272570382
NGC5218-1,28.794977243672943,462.29655358526395,4.025166899572402,21.97438678918305,102.12473645057206,113.37378102504374,29.018050655144602,0.2920645008134872,0.3469075173965663,0.4969401880182381,0.4115888256781653,0.32807045130539725,0.3832944912807,5.554585199802114
NGC5218-2,31.238079841436953,225.84524486036418,1.6847117947242694,17.171218161898555,47.095874296285714,43.87373352434618,16.05393261465491,0.3063994411537158,0.2880697396832168,0.4890005436629272,0.3738853301721208,0.26508203921660456,0.30162263599526984,4.127740953731084
NGC5267-45,1.949453088868104,10.303199379748618,0.5770303702843779,1.3236333443023558,2.4387304507698553,1.4520141760592873,2.8831432048535897,0.12370849275438195,0.08806329861068038,0.14882087513672038,0.1697863825974483,0.09632376177014464,0.13379164122845133,0.7313901277087586
NGC5320-7,29.07661569150873,100.74517653787224,0.98373776594873,8.486721236055015,17.684989282578375,14.7040168947263,29.65155985508639,0.14908912039793934,0.15740125014815226,0.28561706534930786,0.18303862790917805,0.12852819268743446,0.13371639279949996,0.8723636347845225
NGC5320-10,16.52941214683181,68.238023230533,0.8672323086111104,3.069559865492716,10.886405610085689,8.983048310534796,9.93351752182519,0.1291533722406378,0.13911093641387745,0.21835272212047926,0.14192564860633225,0.11832061416879534,0.12758658182236587,0.7487909383836184
NGC5320-12,15.439899100729935,58.61892332322761,0.8995189726163464,6.520413529083254,10.449459836522774,8.460456302711856,28.52658757893761,0.11484856655758775,0.1234477943710438,0.18371819635159972,0.1400892328670328,0.10128147395996652,0.10072961929071728,0.6621714190877062
NGC5320-15,13.65341071279882,43.88620133957693,0.7356637836507147,13.134289785138025,7.04977726612945,5.578046518474885,31.389005681091422,0.09954749776325107,0.1064937405276595,0.20952359550748467,0.2418188987832231,0.08953821258109107,0.0960912420180653,0.6678087128632237
NGC5320-17,14.477904610904947,46.470014352648604,0.7477830624927964,51.04115653422271,5.532058718333919,4.724802346571545,43.121137476352025,0.12368804812595365,0.10994766026662398,0.2042528540422269,0.8498303978839006,0.08816578736169042,0.09311751051453976,0.7693512523405701
NGC5320-27,18.79713281892695,63.10762835430931,0.8553514493247,9.466510876308314,14.213260667920412,10.924644121193282,48.06213058447117,0.14461825069501935,0.1450549409299816,0.201546170396822,0.18395543122258076,0.12495884837750733,0.11592669377877304,0.7156799846395066
NGC5320-61,8.260333975339536,28.31835548575697,0.7533564762121483,4.107208801524297,6.178377307090187,4.640819960826834,24.08116360894936,0.13527322033793754,0.1291210042417433,0.22596232092722085,0.15734946399396624,0.11053174899333544,0.11062916144355968,0.6105841757740775
NGC5320-84,5.070521659879608,17.41637492592844,0.9756700548463704,2.210311109227474,3.724032440902372,2.3875265447679217,14.143042848607529,0.11567312841948828,0.09664576726695906,0.2368815399374644,0.11317026593063913,0.14409224076957386,0.3225804761793285,0.487317342758508
NGC5320-88,5.760795178475196,18.404887185727755,0.8693330328831164,2.6396129985184893,3.9317725585724874,3.1635962185742765,8.528842105477146,0.09613495952388484,0.08452263671228984,0.2465133822736992,0.12478794990870475,0.0858059180170311,0.08908501185827261,0.597476452635685
NGC5320-104,3.272813264828766,13.848470865704641,1.1897770414478273,1.8687695156260875,3.0758152101406364,2.563886512590665,4.9628466407802465,0.1478726321213047,0.12103295555399818,0.3408530315439736,0.12729743285811207,0.13345094608797015,0.12028608239415672,0.5410991394158696
NGC5320-113,3.3672154302817607,13.472552954519825,0.8260446537661432,3.608356261034043,4.52393879148858,3.4915609040160214,9.993156556426246,0.10888841667625128,0.0984233054613541,0.21379568455530512,0.1177327095081271,0.10674396839801624,0.1201666025408882,0.5394393608715862
NGC5320-121,3.2494609254568974,10.346076813823043,0.8243305906058778,1.750675747184766,2.9236957840406066,2.8475558807536463,3.9826522905958215,0.11289547330668913,0.09620449298192904,0.19516730702557128,0.11661096176384475,0.09481819524783994,0.1028464988862146,0.6393701714273785
NGC5339-3,59.19174728217189,215.85087879956168,2.189316117970978,15.749363968013645,33.908415299648475,24.41088030121221,51.176978632908956,0.25034485623017105,0.2658305507586314,0.4921086192270692,0.30571050744196576,0.20157336534578602,0.19125260997779414,2.0067541605029526
NGC5339-19,10.073520117067114,35.9962685940997,1.1798741323476856,2.587111283769517,9.797089559548168,7.554058555742199,6.9305946990049945,0.18523575930380431,0.16866324259714965,0.3091568186864397,0.17914350359583928,0.15992986943884466,0.1498227881929633,0.7591818505109591
NGC5339-23,7.593039725232892,27.796724452602657,1.3620175640043282,0.9974655591432168,3.5775077289430386,3.2094315183870616,5.913366580467803,0.17539433928514972,0.1422403890490883,0.3032784069983082,0.15390576589120805,0.11795330755398135,0.12507611383905534,0.9895815726284459
NGC5339-24,13.026255339366179,36.627943557805466,1.3679439655494965,2.5794681519897447,7.817957945117568,4.115629421034427,20.169352200480358,0.21552266536420428,0.19132447499913466,0.3273080835460205,0.21208488122272248,0.17982320569217078,0.20806165265028384,0.930132981853142
NGC5339-26,9.601311858680056,31.75143903998477,1.2791706921413477,1.5133666866783282,6.975534356602211,5.30144230841001,3.7824847170060867,0.17783351495268696,0.15127051713653952,0.3895832655440801,0.15763646996123604,0.20816729005359114,0.18230857006100606,0.8948870412057092
NGC5339-41,5.086811273476084,19.436189524800145,1.2049530472611418,1.4540108425169382,3.2828290690151443,2.9717532466931917,17.255668907499867,0.17058428567766815,0.16090986291584528,0.33309717009786044,0.20900768506499,0.1325114879112542,0.14272641832897331,0.9436880213017396
NGC5339-59,4.631439854320748,15.943410027583006,1.2773645097464827,1.280831842519443,4.097532069855973,3.9598317462376134,5.114032191068965,0.17715635142922725,0.1279193783843627,0.3658611532672321,0.18542205044359888,0.14498739614111747,0.1646916708026071,0.9865753285311308
NGC5339-70,4.389368783496986,13.315370906439686,1.6263055425722286,1.2489569522361594,3.020140014961044,3.1201656734754537,5.850118844188887,0.17929183133783802,0.13198458358113271,0.2783283648581653,0.15084753005897258,0.1239341107410643,0.1510727249623149,0.7588182814014545
NGC5406-2,23.09630348722329,90.73408213941595,2.629450012964975,2.677436871058748,9.738210055816314,8.101807623038315,3.2477928120166437,0.2174074007367449,0.20195824082062305,0.5957566784023177,0.204509555608002,0.2035443002481235,0.17272833954134215,0.9444585894559788
NGC5406-14,10.077634297332194,38.872422881395394,1.2915684792030937,1.1937742793512391,4.472578610768304,4.831803977337842,5.412358935694338,0.16288801677355366,0.1231758416626716,0.24633430589292035,0.14661498311117702,0.1567570206396477,0.1400574120862939,0.7813832272302801
NGC5406-36,5.650453201568417,18.903986621791226,2.1343599652216723,2.4457989697091045,2.8671502286606905,3.0568481187121868,13.192569687882983,0.17126046563351868,0.15592125907310966,0.5427601508187843,0.14621980332432316,0.14858399399230934,0.14200447136709382,0.669895571847953
NGC5410-2,60.860473830951385,214.32458725627566,2.1963752107112726,33.42095940781816,51.58176588294138,39.15677552943625,99.3733063364787,0.33135393998345225,0.2866259932111699,0.7177462413582177,0.4806811029066783,0.2849534832458368,0.5406490233946716,1.83280569356172
NGC5410-4,50.29394898379486,147.7875487973357,2.680884237155412,60.77824363692678,31.975940987295946,27.409237494382214,152.81796982569068,0.18146695978103786,0.15832325834729688,0.29320754627828755,0.8509171495981377,0.1906832839071027,0.2070698325411056,1.363622610938495
NGC5410-5,50.93610155551661,145.33548920523538,1.820439489684492,106.07918742157696,23.42417485599025,16.21404670796209,145.2964788521442,0.1866460266138575,0.1640202579271018,0.26236435814417103,1.4927832888670929,0.1318510493841876,0.3945501940615529,1.3833018462027618
NGC5410-8,40.30756444377258,117.8762955016627,1.5384782785030806,89.77479143204596,17.212153518022966,13.957955754445754,105.15087788301784,0.17262216378730572,0.17035217240862907,0.3458853389504352,1.3230007549494636,0.12846132856179793,0.1333750876546234,1.138851825995509
NGC5410-17,20.468358047315334,66.69651226560671,1.065378324364433,29.663451986354666,14.377662323958994,11.64328131694046,72.19293740642047,0.16369649667499556,0.1464063796512475,0.3485310909746665,0.5077270960887433,0.12193033539961967,0.15948397217157428,0.9454994170522321
NGC5410-19,19.34756407143745,65.28723623636745,1.2645336509394605,19.65956492169075,16.136672666623234,13.929534243542689,72.33243197901564,0.16547657668782265,0.15267630023468826,0.3937098818522535,0.3802034638974493,0.12791721559731728,0.17435612983301502,1.051260905974342
NGC5410-43,19.65571534053699,61.8649588703813,1.4233065080553695,24.265714404038352,15.027098160401057,12.682522412499486,74.1543929635648,0.13669554566273462,0.1470321766871584,0.2582051987666682,0.4263150602089039,0.11658287814757425,0.12423354709252432,0.9290123827706868
NGC5410-50,7.129061078531278,26.841056325334385,0.7523588123909143,16.17065391153089,3.874636743852357,3.0358729483590214,21.73185236802871,0.1139465396633692,0.1264535252979279,0.17530588223396784,0.3107349875757317,0.10503290413008763,0.11666149379746615,0.6981609566027582
NGC5410-65,4.2607442648182206,17.33663351683897,1.3734540572462801,9.207705990390533,1.8682141438036617,1.4064125387976567,10.177234218658619,0.1587322846464547,0.12391383011262455,0.2754298741690081,0.20433958147520173,0.10368521585267347,0.1167290211325967,0.6742678775669471
NGC5410-71,5.309061443583556,15.57569742114715,0.8022318576924516,3.169903816595427,2.2275835354994222,1.3649784903916262,13.678066754420348,0.1341311276095797,0.12513497648461755,0.2321560237731196,0.1506374216263087,0.1123203800080239,0.11292270098495495,0.6429371249134637
NGC5410-104,0.9122567796358336,6.501182724453724,1.3649748390937722,1.6978987651369228,1.7336013291250945,2.6748578500839417,11.756193574816706,0.14913788526449548,0.1132173098725209,0.29727640186221826,0.14967523032611396,0.20669143854295868,0.277376602518072,0.8714850165785656
NGC5421NED02-1,125.5069171900428,726.1230481244701,9.039424466977612,166.687629253494,160.3328479561694,197.05439365121399,107.43330796561668,0.5902770137021788,0.711255795196773,0.8101015169660777,2.2268108947330654,0.649893090643049,0.7732338663861668,2.5871265898182383
NGC5421NED02-5,14.559077525520063,60.067007352482044,1.0551976734532422,4.6837943256685906,10.658749170038512,9.552172330404847,15.836998751804344,0.2087172055542472,0.154461255028913,0.33974456499670663,0.1931553364539245,0.1585268864743913,0.18050988461590045,0.8504867741301816
NGC5426-1,129.24946075761008,447.2729685931458,1.6059684424211083,93.47153452451134,67.8442116335761,53.24768368419736,191.63098970500423,0.3259958879268557,0.3215049446005811,0.3445679071694046,1.1390323877063122,0.2327421515241899,0.2719891165752137,2.2983525369630216
NGC5426-4,76.6240010966536,251.95675382786075,3.339707057372037,56.908157131585064,35.258233907544096,30.773181460999346,121.28890496778759,0.2339998386072258,0.23533584980648214,0.4069055834284352,0.7475951302314346,0.2073527243921484,0.23147144794782226,1.6118735378786642
NGC5426-17,30.288583480171862,130.27696046439868,2.164096354780209,3.6016097170701102,15.596864359042526,12.206119785001002,9.67770711170638,0.2345996190119471,0.2345559841100196,0.4619608224292376,0.2497363481610693,0.3789293317163066,0.3707165022069724,2.3157099991488024
NGC5426-20,33.985059991757424,128.63096187182873,2.000253942063384,20.917365332690075,22.918806495836392,16.99624325973949,43.4177309228039,0.222394828566338,0.1804382457672564,0.3600010546626621,0.48504251801155895,0.19703278300743912,0.2047348014793237,1.2125290800585269
NGC5426-39,18.885920763462398,72.21295987419313,1.2805564104964733,13.353008291668935,14.244377313253471,13.111268416981574,38.66605178465598,0.19306916662151116,0.18580518341381527,0.4006971093905457,0.26864417029154725,0.1859789487942176,0.19264141474873564,1.1979924854634814
NGC5426-51,11.495938043714638,42.768330215032634,1.3663540889394543,6.278243305451191,9.703925502271224,6.370479774094418,23.86167141072439,0.2027756128403172,0.16630645316791867,0.4205597722430352,0.2004908936022966,0.15924400934339333,0.15031164760597748,0.9779796702969292
NGC5426-58,10.332169198310693,34.575372197092406,1.3978447976439659,8.939879187976327,7.758134786822713,5.37775780055894,29.09081300517041,0.17465638956168852,0.15089453450872709,0.34566567879000953,0.24377241291746946,0.15162241269788151,0.15189111191592852,0.9282594348901936
NGC5426-96,4.55134503240672,17.916122207873467,1.50175261449614,6.815983178137009,2.981052789872393,2.7712590772040127,11.611523358908435,0.1694858647905043,0.17852534170126566,0.3762003571774651,0.21422409676718412,0.13910173597014233,0.16155819943595526,0.8511349022739791
NGC5426-112,4.772566875651876,14.95438467443579,1.0451256103220643,6.136968709280225,2.9257121845281766,2.4422273674793047,20.511508220103035,0.3210989513047249,0.14361426465845775,0.3291613855944958,0.3057171404030783,0.14477537319913938,0.12893983212978796,0.8214762996451559
NGC5427-1,243.38821988096421,1392.0178922338714,55.28985841274495,2192.7084213401486,340.61887931022096,444.1618270146668,30.238018289394454,0.8954234243954245,0.8880944049521343,1.5293932823844418,26.115322430346502,0.8707890592719143,1.3505436439320446,4.246243103073321
NGC5427-9,195.71559543911764,919.9574081040083,7.148707387428478,113.12971535638948,96.63634597455105,94.29852763775905,74.81492954734091,0.4533994676360453,0.3963107985412016,0.6263773513276645,1.3916807119157601,0.40079967894143137,0.5143765045290383,5.0428218854282925
NGC5427-12,69.39300167058512,281.6006140328903,3.5114300486587444,18.533194111586774,39.649663521997105,34.563194404266355,53.54335065548742,0.27718372348758497,0.2582427747480365,0.6370949941405187,0.35818679119489905,0.19969226129262613,0.19134292683732687,1.7634196669069249
NGC5427-18,39.736070518382284,216.4563395666057,3.1379912951341766,14.338408350832033,40.87892741990056,34.04965076294209,26.59542251956404,0.3014689573894585,0.2672824657024601,0.5352257028871091,0.31659746781190823,0.2472473521707156,0.2256499222890621,1.5209461903669679
NGC5427-21,89.7801342812922,363.3241311711741,4.745430949303825,62.473328194371824,50.92610284235217,46.43926700055162,55.77522641171752,0.3538675854280077,0.3159962546090649,0.6391232470709424,0.9167610708250229,0.25660056755990424,0.2801293096924557,2.4973565998566785
NGC5427-26,43.794330077949354,168.77141213488537,3.3843504893926357,10.2301144962615,27.04031596563014,20.28556011682702,56.52298653898708,0.2375470162065324,0.2568280431322034,0.5647028542972745,0.3511869670369611,0.20953893917377145,0.20848944427976931,1.3107004600983378
NGC5427-40,21.658541468877665,72.24882380010159,1.6609819918061643,5.386529825565896,13.479514513742625,9.83531341606773,11.646272562108864,0.2344812368742964,0.187801881441352,0.5016277413901002,0.2544227547914753,0.15259105952042434,0.15278330062537274,1.1576993736376322
NGC5427-51,13.986015900130552,49.60625163176496,1.2860460176888666,3.9735715992416347,7.883253178831389,6.60617777743919,25.71384572459534,0.2294657459896885,0.1660585581951561,0.3643229290933749,0.24531920115131825,0.17166658132773954,0.16732969903601372,1.1234679581476466
NGC5427-93,5.6862183417853975,21.068344207228858,2.2284686126602944,2.066394949211204,4.6624857306218805,3.6977376720265234,7.872290700836433,0.212146482732184,0.14264637328762758,0.4515428705678454,0.22093668570253952,0.15791957011851007,0.15064877894003045,0.9537408169983456
NGC5427-95,3.916130183303,14.993971540683301,1.1600908414521605,1.8919087547564042,2.9674432672605984,2.449338215000736,4.1337741769590215,0.2371316659912581,0.1516860111311487,0.37911574111032303,0.2586101311507721,0.219017316225124,0.2726278905851263,0.9189469183270232
NGC5427-102,7.46591645328695,21.516140513650274,1.3487402787201046,3.3884249093799004,4.253214286744946,4.166551486546502,15.38915811562979,0.2311990685493145,0.16639482083702786,0.3829185837731076,0.2208915236171141,0.1520784417216868,0.16337784053290014,0.9324565354024824
NGC5427-106,8.991486298096039,26.90769014868617,2.039939571325795,1.982252622028305,5.0486649338914615,3.9981926090449735,7.931494862134545,0.21950117849040632,0.13874664617655905,0.3489311676202287,0.21587527416199848,0.14504592297231467,0.17893014285057968,1.0094174187380465
NGC5427-125,2.329687046414704,8.49054074215605,1.7490762247938216,0.676128814795921,2.7560226632546865,2.1350708114514747,4.592240013368895,0.18245050692833545,0.13321794475507612,0.30360618475409695,0.22043445024530492,0.12157970729863404,0.16961397685202798,0.7617712783770696
NGC5468-6,45.80977608045246,157.40707148631012,1.6231515960794618,68.62630636061319,19.656533220730232,16.777770172538144,103.46249955624278,0.2368107320102507,0.2743664701478263,0.35900396395180545,1.351958341850563,0.13537956535505108,0.1713337610138246,1.6114162676494468
NGC5468-11,123.7159829263608,381.1809137430741,1.8694411804643731,146.47605887946116,59.95952410941604,51.781879579046965,388.1237897891427,0.2365771235846179,0.26040508026075515,0.3519359843543612,2.0223795455951934,0.19300330086623646,0.25128288766815515,2.7415450438028746
NGC5468-13,48.9914420818202,164.41564934307675,1.2371436317945657,28.98797050039681,24.85468852479509,20.201525026394567,110.99927850534023,0.2101859270986019,0.1974549535987911,0.3316129543010808,0.4543331636298987,0.1492353835664049,0.1982220443999448,1.4112453449855848
